station,date,temp,dew_point,wind_speed,precipitation
1006099999,2018-01-01,9.7,4.2,8.3,0.0
1006099999,2018-01-02,13.4,9.0,14.7,0.0
1006099999,2018-01-03,8.4,3.7,8.3,0.0
1006099999,2018-01-04,6.9,3.2,4.3,0.0
1006099999,2018-01-05,9.4,5.8,14.1,0.0
1006099999,2018-01-06,13.0,10.5,11.7,0.0
1006099999,2018-01-07,18.5,17.7,11.5,0.0
1006099999,2018-01-08,24.9,23.2,7.7,0.0
1006099999,2018-01-09,23.1,19.1,9.0,0.0
1006099999,2018-01-10,26.1,23.8,13.6,0.0
1006099999,2018-01-11,26.3,23.2,12.1,0.0
1006099999,2018-01-12,31.7,27.7,15.7,0.0
1006099999,2018-01-13,36.1,33.1,26.2,0.0
1006099999,2018-01-14,31.2,27.8,14.2,0.0
1006099999,2018-01-15,34.0,33.3,8.7,0.0
1006099999,2018-01-16,29.2,29.1,7.9,0.0
1006099999,2018-01-17,28.9,28.5,13.7,0.0
1006099999,2018-01-18,28.0,27.1,15.7,0.0
1006099999,2018-01-19,25.9,24.0,11.0,0.0
1006099999,2018-01-20,26.1,25.4,9.6,0.0
1006099999,2018-01-21,20.3,18.8,5.0,0.0
1006099999,2018-01-22,24.3,23.9,7.6,0.0
1006099999,2018-01-23,23.6,22.6,7.6,0.0
1006099999,2018-01-24,24.7,24.2,5.9,0.0
1006099999,2018-01-25,20.4,19.2,11.7,0.0
1006099999,2018-01-26,11.5,8.1,9.1,0.0
1006099999,2018-01-27,12.5,7.5,10.1,0.0
1006099999,2018-01-28,16.6,15.5,8.0,0.0
1006099999,2018-01-29,6.5,4.1,6.8,0.0
1006099999,2018-01-30,0.4,-2.4,4.8,0.0
1006099999,2018-01-31,-1.8,-4.9,4.5,0.0
1006099999,2018-02-01,-5.7,-8.8,2.5,0.0
1006099999,2018-02-02,4.5,-0.0,8.3,0.0
1006099999,2018-02-03,26.0,22.7,14.1,0.0
1006099999,2018-02-04,30.9,28.9,24.7,0.0
1006099999,2018-02-05,33.4,28.8,33.7,0.0
1006099999,2018-02-06,26.4,21.3,12.8,0.0
1006099999,2018-02-07,26.8,24.4,9.8,0.0
1006099999,2018-02-08,23.5,21.9,10.1,0.0
1006099999,2018-02-09,23.2,21.4,8.0,0.0
1006099999,2018-02-10,30.7,30.0,18.8,0.0
1006099999,2018-02-11,25.7,20.7,21.6,0.0
1006099999,2018-02-12,22.8,20.0,6.6,0.0
1006099999,2018-02-13,17.5,15.8,6.4,0.0
1006099999,2018-02-14,18.3,16.8,6.9,0.0
1006099999,2018-02-15,13.8,12.8,3.2,0.0
1006099999,2018-02-16,9.8,8.2,999.9,0.0
1006099999,2018-02-17,10.8,9.3,999.9,0.0
1006099999,2018-02-18,9.4,6.6,10.2,0.0
1006099999,2018-02-19,15.4,12.5,9.9,0.0
1006099999,2018-02-20,14.5,12.7,11.4,0.0
1006099999,2018-02-21,1.7,-0.9,3.1,0.0
1006099999,2018-02-22,9.7,7.7,7.4,0.0
1006099999,2018-02-23,18.0,15.4,16.8,0.0
1006099999,2018-02-24,23.5,18.4,15.5,0.0
1006099999,2018-02-25,28.3,22.2,19.3,0.0
1006099999,2018-02-26,34.5,31.2,27.9,0.0
1006099999,2018-02-27,31.7,28.9,22.8,0.0
1006099999,2018-02-28,13.5,7.3,19.7,0.0
1006099999,2018-03-01,9.6,2.5,16.9,0.0
1006099999,2018-03-02,11.6,3.6,24.5,0.0
1006099999,2018-03-03,9.8,5.5,10.9,0.0
1006099999,2018-03-04,7.7,4.4,5.0,0.0
1006099999,2018-03-05,7.0,4.7,4.5,0.0
1006099999,2018-03-06,5.9,2.8,6.9,0.0
1006099999,2018-03-07,3.5,0.2,7.7,0.0
1006099999,2018-03-08,2.0,-1.2,6.4,0.0
1006099999,2018-03-09,1.1,-1.8,6.5,0.0
1006099999,2018-03-10,-0.5,-3.3,3.9,0.0
1006099999,2018-03-11,-2.1,-5.3,4.0,0.0
1006099999,2018-03-12,1.9,-0.8,5.7,0.0
1006099999,2018-03-13,-0.1,-3.7,7.1,0.0
1006099999,2018-03-14,-2.4,-5.4,6.4,0.0
1006099999,2018-03-15,2.1,-2.9,10.0,0.0
1006099999,2018-03-16,18.4,15.8,9.2,0.0
1006099999,2018-03-17,26.5,26.0,24.3,0.0
1006099999,2018-03-18,17.5,13.5,27.0,0.0
1006099999,2018-03-19,4.9,-0.2,11.2,0.0
1006099999,2018-03-20,0.5,-4.6,2.1,0.0
1006099999,2018-03-21,-2.3,-6.0,7.6,0.0
1006099999,2018-03-22,6.2,1.8,18.4,0.0
1006099999,2018-03-23,1.9,-3.2,9.7,0.0
1006099999,2018-03-24,3.2,-1.4,14.2,0.0
1006099999,2018-03-25,4.3,-0.3,10.8,0.0
1006099999,2018-03-26,14.6,9.4,17.5,0.0
1006099999,2018-03-27,12.1,7.4,9.9,0.0
1006099999,2018-03-28,10.6,6.6,5.4,0.0
1006099999,2018-03-29,6.9,2.6,8.0,0.0
1006099999,2018-03-30,3.9,0.1,3.5,0.0
1006099999,2018-03-31,2.2,-1.0,9.8,0.0
1006099999,2018-04-01,-0.6,-4.2,5.8,0.0
1006099999,2018-04-02,1.6,-1.9,4.9,0.0
1006099999,2018-04-03,-3.1,-6.3,2.7,0.0
1006099999,2018-04-04,-2.9,-6.6,2.5,0.0
1006099999,2018-04-05,-4.3,-7.9,3.0,0.0
1006099999,2018-04-06,-2.1,-5.5,6.5,0.0
1006099999,2018-04-07,-0.0,-4.0,7.2,0.0
1006099999,2018-04-08,11.0,6.0,12.4,0.0
1006099999,2018-04-09,17.4,11.0,14.7,0.0
1006099999,2018-04-10,11.6,2.7,10.6,0.0
1006099999,2018-04-11,13.3,7.8,6.4,0.0
1006099999,2018-04-12,24.6,21.2,13.8,0.0
1006099999,2018-04-13,22.7,18.5,7.6,0.0
1006099999,2018-04-14,15.9,10.7,6.6,0.0
1006099999,2018-04-15,16.9,10.9,7.0,0.0
1006099999,2018-04-16,25.3,24.2,7.0,0.0
1006099999,2018-04-17,19.9,15.0,18.0,0.0
1006099999,2018-04-18,14.3,8.7,14.3,0.0
1006099999,2018-04-19,11.4,6.4,7.9,0.0
1006099999,2018-04-20,13.1,7.7,5.1,0.0
1006099999,2018-04-21,21.7,17.8,12.7,0.0
1006099999,2018-04-22,21.1,16.5,10.6,0.0
1006099999,2018-04-23,12.6,8.4,7.4,0.0
1006099999,2018-04-24,6.6,1.8,7.3,0.0
1006099999,2018-04-25,8.6,3.4,4.2,0.0
1006099999,2018-04-26,6.3,0.9,4.0,0.0
1006099999,2018-04-27,8.0,3.6,4.5,0.0
1006099999,2018-04-28,12.1,6.9,6.2,0.0
1006099999,2018-04-29,18.9,12.4,4.3,0.0
1006099999,2018-04-30,17.7,13.9,3.1,0.0
1006099999,2018-05-01,20.3,17.7,3.2,0.0
1006099999,2018-05-02,25.4,22.6,6.9,0.0
1006099999,2018-05-03,29.7,25.1,11.3,0.0
1006099999,2018-05-04,34.0,32.0,13.8,0.0
1006099999,2018-05-05,35.5,33.0,16.9,0.0
1006099999,2018-05-06,32.9,31.7,10.1,0.0
1006099999,2018-05-07,32.8,28.5,11.4,0.0
1006099999,2018-05-08,32.4,30.6,15.6,0.0
1006099999,2018-05-09,30.9,28.0,12.3,0.0
1006099999,2018-05-10,31.8,29.7,7.8,0.0
1006099999,2018-05-11,30.2,29.0,9.3,0.0
1006099999,2018-05-12,30.5,28.2,9.5,0.0
1006099999,2018-05-13,33.3,27.8,12.2,0.0
1006099999,2018-05-14,28.7,25.2,10.0,0.0
1006099999,2018-05-15,30.5,28.3,7.1,0.0
1006099999,2018-05-16,32.2,32.0,6.6,0.0
1006099999,2018-05-17,33.3,32.6,17.7,0.0
1006099999,2018-05-18,33.9,31.8,14.2,0.0
1006099999,2018-05-19,31.5,31.1,9.2,0.0
1006099999,2018-05-20,29.7,29.0,8.7,0.0
1006099999,2018-05-21,27.5,24.3,8.8,0.0
1006099999,2018-05-22,26.5,23.6,6.0,0.0
1006099999,2018-05-23,29.8,26.0,8.5,0.0
1006099999,2018-05-24,34.1,32.8,10.6,0.0
1006099999,2018-05-25,30.3,27.0,10.6,0.0
1006099999,2018-05-26,27.5,22.8,13.3,0.0
1006099999,2018-05-27,31.6,25.9,9.0,0.0
1006099999,2018-05-28,31.5,31.1,9.6,0.0
1006099999,2018-05-29,29.5,27.5,11.4,0.0
1006099999,2018-05-30,32.4,29.6,10.4,0.0
1006099999,2018-05-31,33.3,31.2,13.3,0.0
1006099999,2018-06-01,32.7,32.5,8.0,0.0
1006099999,2018-06-02,34.7,32.4,10.5,0.0
1006099999,2018-06-03,33.2,31.8,4.5,0.0
1006099999,2018-06-04,30.0,28.5,9.3,0.0
1006099999,2018-06-05,28.4,24.3,13.3,0.0
1006099999,2018-06-06,29.7,28.0,23.1,0.0
1006099999,2018-06-07,32.3,27.2,27.1,0.0
1006099999,2018-06-08,31.9,27.7,8.5,0.0
1006099999,2018-06-09,31.6,27.2,3.8,0.0
1006099999,2018-06-10,29.9,27.9,8.5,0.0
1006099999,2018-06-11,29.1,25.2,14.7,0.0
1006099999,2018-06-12,29.5,28.2,16.9,0.0
1006099999,2018-06-13,31.0,30.7,8.7,0.0
1006099999,2018-06-14,34.4,29.3,7.8,0.0
1006099999,2018-06-15,33.6,31.4,11.0,0.0
1006099999,2018-06-16,33.2,33.1,13.0,0.0
1006099999,2018-06-17,36.9,34.5,12.7,0.0
1006099999,2018-06-18,38.2,31.4,15.2,0.0
1006099999,2018-06-19,32.5,32.3,9.0,0.0
1006099999,2018-06-20,33.6,32.9,3.3,0.0
1006099999,2018-06-21,33.0,32.5,4.1,0.0
1006099999,2018-06-22,34.5,34.3,4.1,0.0
1006099999,2018-06-23,31.6,31.4,7.0,0.0
1006099999,2018-06-24,31.9,31.8,9.2,0.0
1006099999,2018-06-25,34.2,33.7,5.5,0.0
1006099999,2018-06-26,36.3,35.1,5.8,0.0
1006099999,2018-06-27,36.1,34.6,7.8,0.0
1006099999,2018-06-28,35.4,33.6,10.8,0.0
1006099999,2018-06-29,35.2,32.1,13.8,0.0
1006099999,2018-06-30,36.2,32.1,7.8,0.0
1006099999,2018-07-01,40.3,35.5,11.4,0.0
1006099999,2018-07-02,37.8,34.4,6.3,0.0
1006099999,2018-07-03,39.0,34.9,4.2,0.0
1006099999,2018-07-04,41.5,37.2,11.7,0.0
1006099999,2018-07-05,45.2,39.3,8.8,0.0
1006099999,2018-07-06,39.9,38.0,6.2,0.0
1006099999,2018-07-07,43.1,40.2,12.8,0.0
1006099999,2018-07-08,43.9,40.9,17.1,0.0
1006099999,2018-07-09,44.3,38.4,20.8,0.0
1006099999,2018-07-10,45.1,39.9,24.1,0.0
1006099999,2018-07-11,44.8,36.2,19.4,0.0
1006099999,2018-07-12,44.7,38.6,21.9,0.0
1006099999,2018-07-13,43.9,35.4,13.2,0.0
1006099999,2018-07-14,41.8,38.1,9.0,0.0
1006099999,2018-07-15,41.1,39.0,7.1,0.0
1006099999,2018-07-16,38.5,36.8,9.5,0.0
1006099999,2018-07-17,39.7,38.2,5.7,0.0
1006099999,2018-07-18,41.1,38.6,6.6,0.0
1006099999,2018-07-19,40.6,40.1,7.9,0.0
1006099999,2018-07-20,45.1,42.4,20.7,0.0
1006099999,2018-07-21,45.4,38.3,15.0,0.0
1006099999,2018-07-22,41.5,39.2,6.1,0.0
1006099999,2018-07-23,38.5,9999.9,4.5,0.0
1006099999,2018-07-24,42.3,39.7,12.2,0.0
1006099999,2018-07-25,45.2,41.5,10.7,0.0
1006099999,2018-07-26,46.1,39.2,19.6,0.0
1006099999,2018-07-27,46.2,36.4,19.0,0.0
1006099999,2018-07-28,48.5,43.9,11.5,0.0
1006099999,2018-07-29,46.3,42.2,13.1,0.0
1006099999,2018-07-30,42.1,38.4,9.5,0.0
1006099999,2018-07-31,43.4,41.3,13.0,0.0
1006099999,2018-08-01,41.6,40.9,5.8,0.0
1006099999,2018-08-02,40.3,40.2,12.9,0.0
1006099999,2018-08-03,40.6,40.0,12.7,0.0
1006099999,2018-08-04,39.4,38.9,9.0,0.0
1006099999,2018-08-05,36.7,36.2,8.3,0.0
1006099999,2018-08-06,40.2,37.1,17.7,0.0
1006099999,2018-08-07,38.8,37.5,21.3,0.0
1006099999,2018-08-08,36.4,36.1,8.8,0.0
1006099999,2018-08-09,41.0,40.0,4.4,0.0
1006099999,2018-08-10,39.2,38.9,3.5,0.0
1006099999,2018-08-11,36.3,34.8,4.5,0.0
1006099999,2018-08-12,38.9,36.7,11.3,0.0
1006099999,2018-08-13,40.1,37.8,13.6,0.0
1006099999,2018-08-14,41.7,37.9,4.5,0.0
1006099999,2018-08-15,34.9,34.9,2.8,0.0
1006099999,2018-08-16,36.2,34.6,4.8,0.0
1006099999,2018-08-17,36.7,36.0,9.0,0.0
1006099999,2018-08-18,39.1,37.9,15.8,0.0
1006099999,2018-08-19,39.6,38.7,6.3,0.0
1006099999,2018-08-20,37.4,37.3,10.9,0.0
1006099999,2018-08-21,38.1,36.2,15.3,0.0
1006099999,2018-08-22,38.5,33.8,8.1,0.0
1006099999,2018-08-23,38.5,35.7,6.2,0.0
1006099999,2018-08-24,37.5,34.2,9.8,0.0
1006099999,2018-08-25,36.6,34.0,12.9,0.0
1006099999,2018-08-26,35.8,33.1,15.9,0.0
1006099999,2018-08-27,37.0,33.6,7.4,0.0
1006099999,2018-08-28,36.7,32.9,7.6,0.0
1006099999,2018-08-29,40.2,35.4,12.7,0.0
1006099999,2018-08-30,42.1,40.0,15.4,0.0
1006099999,2018-08-31,41.5,32.9,22.3,0.0
1006099999,2018-09-01,42.1,38.7,9.8,0.0
1006099999,2018-09-02,43.0,41.2,10.9,0.0
1006099999,2018-09-03,39.3,37.9,11.5,0.0
1006099999,2018-09-04,38.5,35.4,6.6,0.0
1006099999,2018-09-05,40.8,37.5,16.5,0.0
1006099999,2018-09-06,36.6,31.8,14.0,0.0
1006099999,2018-09-07,35.9,30.3,11.5,0.0
1006099999,2018-09-08,37.9,32.8,11.2,0.0
1006099999,2018-09-09,40.6,35.2,12.7,0.0
1006099999,2018-09-10,38.5,36.9,6.5,0.0
1006099999,2018-09-11,36.0,35.5,12.3,0.0
1006099999,2018-09-12,33.6,31.7,17.6,0.0
1006099999,2018-09-13,31.2,27.0,8.0,0.0
1006099999,2018-09-14,31.9,26.9,6.3,0.0
1006099999,2018-09-15,33.3,27.5,6.9,0.0
1006099999,2018-09-16,34.9,33.8,13.6,0.0
1006099999,2018-09-18,31.9,28.5,13.8,0.0
1006099999,2018-09-19,31.8,28.9,13.6,0.0
1006099999,2018-09-20,32.4,29.3,16.5,0.0
1006099999,2018-09-21,32.8,28.3,23.6,0.0
1006099999,2018-09-22,33.4,30.4,23.6,0.0
1006099999,2018-09-23,34.6,34.0,23.1,0.0
1006099999,2018-09-24,36.1,36.1,6.8,0.0
1006099999,2018-09-25,34.9,33.6,9.8,0.0
1006099999,2018-09-26,29.2,23.6,17.2,0.0
1006099999,2018-09-27,26.3,15.7,10.6,0.0
1006099999,2018-09-28,25.7,16.5,12.8,0.0
1006099999,2018-09-29,25.2,19.1,7.3,0.0
1006099999,2018-09-30,28.1,20.4,12.8,0.0
1006099999,2018-10-01,29.1,24.3,30.4,0.0
1006099999,2018-10-02,32.3,28.9,25.5,0.0
1006099999,2018-10-03,33.0,28.6,21.2,0.0
1006099999,2018-10-04,30.3,26.0,16.6,0.0
1006099999,2018-10-05,25.7,23.8,8.1,0.0
1006099999,2018-10-06,27.8,25.7,8.7,0.0
1006099999,2018-10-07,30.7,26.5,14.5,0.0
1006099999,2018-10-08,21.9,17.5,11.3,0.0
1006099999,2018-10-09,21.5,16.9,11.0,0.0
1006099999,2018-10-10,24.9,17.3,15.3,0.0
1006099999,2018-10-11,23.2,17.7,10.7,0.0
1006099999,2018-10-12,32.7,29.9,13.6,0.0
1006099999,2018-10-13,34.1,32.3,13.0,0.0
1006099999,2018-10-14,35.2,34.2,15.0,0.0
1006099999,2018-10-15,36.0,34.3,9.9,0.0
1006099999,2018-10-16,33.9,32.4,6.8,0.0
1006099999,2018-10-17,30.9,30.7,4.1,0.0
1006099999,2018-10-18,26.7,26.5,999.9,0.0
1006099999,2018-10-19,26.5,24.9,7.3,0.0
1006099999,2018-10-20,26.4,23.8,7.6,0.0
1006099999,2018-10-21,33.2,32.9,21.8,0.0
1006099999,2018-10-22,33.2,33.2,17.8,0.0
1006099999,2018-10-23,31.7,28.0,21.4,0.0
1006099999,2018-10-24,30.7,26.5,19.9,0.0
1006099999,2018-10-25,29.3,24.9,16.1,0.0
1006099999,2018-10-26,25.8,19.4,19.6,0.0
1006099999,2018-10-27,22.7,15.8,17.0,0.0
1006099999,2018-10-28,21.2,16.4,9.2,0.0
1006099999,2018-10-29,32.0,30.2,13.7,0.0
1006099999,2018-10-30,27.0,22.6,9.7,0.0
1006099999,2018-10-31,28.0,27.4,6.0,0.0
1006099999,2018-11-01,29.0,27.0,7.8,0.0
1006099999,2018-11-02,24.7,19.6,13.6,0.0
1006099999,2018-11-03,24.5,18.4,13.6,0.0
1006099999,2018-11-04,29.9,29.6,9.1,0.0
1006099999,2018-11-05,28.9,28.7,18.1,0.0
1006099999,2018-11-06,26.5,21.6,18.1,0.0
1006099999,2018-11-07,27.1,23.4,15.1,0.0
1006099999,2018-11-08,25.5,22.1,13.8,0.0
1006099999,2018-11-09,31.3,26.6,17.2,0.0
1006099999,2018-11-10,35.5,33.1,12.7,0.0
1006099999,2018-11-11,32.0,28.3,13.1,0.0
1006099999,2018-11-12,21.7,14.2,15.8,0.0
1006099999,2018-11-13,22.2,14.7,13.3,0.0
1006099999,2018-11-14,21.5,14.9,12.2,0.0
1006099999,2018-11-15,22.2,19.0,17.3,0.0
1006099999,2018-11-16,18.1,12.0,6.7,0.0
1006099999,2018-11-17,25.4,19.8,15.7,0.0
1006099999,2018-11-18,36.3,33.2,24.3,0.0
1006099999,2018-11-19,32.4,27.3,23.4,0.0
1006099999,2018-11-20,16.7,9.0,22.6,0.0
1006099999,2018-11-21,17.4,10.4,15.2,0.0
1006099999,2018-11-22,19.0,14.9,13.0,0.0
1006099999,2018-11-23,24.4,19.5,16.6,0.0
1006099999,2018-11-24,22.1,14.9,20.3,0.0
1006099999,2018-11-25,21.4,14.1,15.9,0.0
1006099999,2018-11-26,19.0,14.1,10.8,0.0
1006099999,2018-11-27,21.5,17.9,17.0,0.0
1006099999,2018-11-28,20.4,15.5,11.7,0.0
1006099999,2018-11-29,26.9,24.3,25.7,0.0
1006099999,2018-11-30,27.4,24.3,29.9,0.0
1006099999,2018-12-01,25.3,21.1,25.8,0.0
1006099999,2018-12-02,26.3,23.7,18.9,0.0
1006099999,2018-12-03,28.5,28.1,11.0,0.0
1006099999,2018-12-04,30.1,30.0,7.5,0.0
1006099999,2018-12-05,31.3,30.4,7.6,0.0
1006099999,2018-12-06,29.9,29.0,9.9,0.0
1006099999,2018-12-07,29.4,29.2,8.0,0.0
1006099999,2018-12-08,27.2,26.2,16.6,0.0
1006099999,2018-12-09,24.7,19.7,20.6,0.0
1006099999,2018-12-10,16.9,9.1,14.8,0.0
1006099999,2018-12-11,16.2,9.4,15.5,0.0
1006099999,2018-12-12,18.8,12.5,10.3,0.0
1006099999,2018-12-13,31.0,28.5,11.9,0.0
1006099999,2018-12-14,27.0,23.5,10.6,0.0
1006099999,2018-12-15,34.6,31.8,16.5,0.0
1006099999,2018-12-16,14.9,8.0,16.0,0.0
1006099999,2018-12-17,14.7,7.8,18.9,0.0
1006099999,2018-12-18,19.7,14.7,12.6,0.0
1006099999,2018-12-19,33.8,29.9,22.1,0.0
1006099999,2018-12-20,27.3,24.3,8.4,0.0
1006099999,2018-12-21,30.4,27.2,14.6,0.0
1006099999,2018-12-22,30.0,27.9,17.3,0.0
1006099999,2018-12-23,13.0,7.5,24.9,0.0
1006099999,2018-12-24,10.6,4.6,11.5,0.0
1006099999,2018-12-25,20.1,18.0,18.8,0.0
1006099999,2018-12-26,13.6,11.0,30.2,0.0
1006099999,2018-12-27,2.7,-2.6,16.7,0.0
1006099999,2018-12-28,-1.6,-9.0,12.0,0.0
1006099999,2018-12-29,2.5,-3.9,18.2,0.0
1006099999,2018-12-30,4.5,-2.4,18.0,0.0
1006099999,2018-12-31,4.5,-2.4,12.3,0.0
